stock_code,corp_code,corp_name
036720,00260985,한빛네트
040130,00264529,엔플렉스
055000,00358545,동서정보기술
032600,00231567,애드모바일
056140,00359614,리더컴
012400,00153551,허메스홀딩스
045880,00344746,유티엑스
037830,00261188,글로포스트
030390,00268020,쏠라엔텍
041320,00269287,보홍
078420,00475286,동북아1호선박투자회사
046350,00250775,에듀아크
013650,00114321,데코
015390,00191108,엘앤씨피
019640,00167378,희훈디앤지
058690,00225210,퓨쳐인포넷
035400,00223346,쓰리디넷
024100,00174129,제일저축은행
026540,00114826,제일창업투자
016510,00173333,현대DSF
950030,00687599,네프로아이티
036790,00256292,자강
038830,00271431,케이엠에스
020070,00154727,에버리소스
037110,00246189,제이에스
007490,00154204,태창기업
017300,00152631,에이치비이에너지
056850,00358095,코어비트
082110,00510215,동북아8호선박투자회사
045760,00347619,한국통신데이타
062730,00372013,케너텍
055250,00353735,다휘
022520,00186540,코오롱아이넷
004620,00128759,캠브리지코오롱
089240,00535588,네오세미테크
045260,00264981,디에이치패션
032380,00231521,핸디소프트
009690,00159908,케이엠에이치
035710,00259493,씨엘엘씨디
114410,00359641,현대푸드시스템
012420,00161639,메리츠종합금융
034660,00211271,제넥셀세인
065340,00388272,쓰리디월드
043680,00264796,스톰이앤에프
035010,00134909,소예
048640,00236368,엠엔에프씨
103150,00684547,하이트맥주
066690,00251385,보광티에스
040740,00262682,아인스엠앤엠
038420,00234555,씨엔씨엔터프라이즈
084810,00507257,아이알디
067850,00417963,바이나믹
086720,00543523,코크렙제7호위탁관리부동산투자회사
054170,00300566,엔빅스
054010,00299376,선팩테크
001190,00112068,마이크로닉스
033720,00257194,블루스톤디앤아이
078700,00477372,신지소프트
076850,00465410,맥쿼리센트럴오피스기업구조조정부동산투자회사
048510,00331760,테스텍
030030,00200761,중앙디자인
042870,00268297,에코페트로시스템
021060,00161301,한림창업투자
036270,00237260,헤쎄나
037510,00297970,미래에셋굿라이프혼합형자녀를위한투자회사10-1
032030,00107358,일공공일안경콘택트
043630,00267474,지앤알
013240,00134051,셀런
093820,00596066,한국베트남15-1유전해외자원개발투자회사
052310,00347363,에이치원바이오
008400,00150226,씨앤중공업
001370,00152914,FnC코오롱
017010,00158839,제너비오믹스
011050,00159281,케드콤
065410,00210537,지엔텍홀딩스
044640,00240370,동부씨엔아이
051820,00247887,아이피에스
046240,00268358,에스브이에이치
060750,00316488,제이콤
043790,00264130,옥션
088020,00540304,네이쳐글로벌
094950,00617299,GB블루오션베트남주식혼합형투자회사1호
052210,00262275,엠씨티티코어
032930,00200798,에이스앤파트너스
061050,00335924,지앤디윈텍
014010,00111591,인터피온반도체
007800,00189343,솔로몬저축은행
046320,00252588,엠트론스토리지테크놀로지
031800,00267997,에스티앤아이
060670,00299686,유퍼트
074140,00463050,엑스로드
068770,00238913,선우중공업
003020,00107446,남양
015940,00114303,엘지데이콤
045820,00318617,LG파워콤
031960,00267775,동산진흥
067950,00394574,티이씨
008320,00110176,한국기술산업
017050,00136554,스타맥스
024870,00144562,유성티에스아이
058550,00370547,네오리소스
035950,00242439,케이알
000790,00134060,씨앤상선
058900,00392600,투미비티
039990,00259855,코아정보시스템
066340,00385451,케이에스리소스
047600,00258944,세계투어
122290,00798530,동양밸류오션기업인수목적
077960,00451268,케이이엔지
063280,00336570,사이버패스
079870,00363325,산양전기
032150,00148188,으뜸상호저축은행
080570,00508566,국제개발
004230,00133928,세신
084160,00540784,골든브릿지더블유엠경매부동산일호투자회사
061140,00298252,엘앤피아너스
038690,00264556,에이스일렉트로닉스
090090,00581000,디앤샵
054120,00359094,더체인지
105380,00686970,다산자기관리부동산투자회사
035500,00255309,써니트렌드
054650,00362380,뉴젠비아이티
033880,00244862,룩소네이트
042100,00297165,현대오토넷
016990,00105767,LG마이크론
001600,00173397,서광건설산업
036660,00259606,플러스프로핏
037020,00178471,한와이어리스
049690,00331733,포휴먼
023670,00104892,알이네트웍스
101790,00647917,케이알제2호개발전문위탁관리부동산투자회사
094520,00597764,미래에셋맵스오퍼튜니티베트남주식혼합형투자회사1호
088960,00355821,씨티엘테크
052650,00329677,이디디컴퍼니
032390,00244871,케이티프리텔
035830,00246383,메카포럼
048130,00345499,에스피코프
045400,00348140,이롬텍
047450,00215107,이앤텍
088810,00560991,맥스브로
037700,00265263,토자이홀딩스
013200,00142564,우방
023020,00198572,동양매직
900020,00642648,코웰이홀딩스유한공사
078670,00537443,아구스
007480,00113173,대한은박지
073130,00441872,인스프리트
079340,00480844,하이럭스
053070,00262044,트리니티
032570,00101442,카라반케이디이
045380,00295875,더존디지털웨어
080140,00441298,디보스
045290,00263885,포네이처
076090,00475532,테이크시스템즈
033190,00130204,폴켐
007050,00128731,유리이에스
047370,00325981,에프아이투어
085680,00540021,모빌탑
052970,00362089,올리브나인
030420,00228916,디패션
025970,00114215,알덱스
016160,00109648,오라바이오틱스
037320,00261212,시노펙스그린테크
059720,00348007,야호커뮤니케이션
048760,00275808,브이케이
063350,00375579,팬택앤큐리텔
025460,00197324,팬텀엔터테인먼트그룹
052560,00339063,삼성수산
084240,00538497,동북아15호선박투자회사
033260,00225140,쌈지
018890,00101947,브이오산업
041800,00287724,코디콤
052640,00347840,제네시스엔알디
080410,00504357,동북아6호선박투자회사
041450,00269339,인네트
098150,00634959,한국월드와이드아시아태평양특별자산1호투자회사
039350,00267094,헤파호프코리아
006210,00142698,휴리프
057100,00350057,하이스마텍
108070,00721981,삼성디지털이미징
037150,00248691,씨제이인터넷
056200,00335562,엠넷미디어
045710,00369675,온미디어
039040,00265078,유니텍전자
019430,00267809,위더스기술금융
037550,00314000,클라스타
052810,00355292,아시아미디어홀딩스
056010,00386557,아이스테이션
088010,00548865,동북아21호선박투자회사
036550,00221320,에이스디지텍
007830,00124054,부산저축은행
068630,00301486,에피밸리
053470,00311298,오페스
047710,00348557,액티투오
038920,00265342,에이치에스씨홀딩스
027840,00156734,한국고덴시
036850,00208693,나리지*온
014420,00128953,프로비타
069470,00428792,제로원인터랙티브
000610,00148744,제일화재해상보험
083120,00518873,동북아9호선박투자회사
051530,00300779,굿이엠지
066850,00397766,아이드림
004820,00174305,조인에너지
048140,00320807,태광이엔시
004790,00106492,렉스엘이앤지
093400,00592583,코리아퍼시픽05호선박투자회사
048460,00275260,엑큐리스
025920,00183914,우경
081220,00481676,세미텍
000470,00104971,그린손해보험
040180,00269773,대양글로벌
046720,00334767,엔하이테크
073930,00453752,제너시스템즈
015050,00140919,엘트온
036210,00255840,태산엘시디
012090,00133034,성원건설
004550,00161028,대우송도개발
018410,00174475,현대금속
034010,00251482,트라이써클
126680,00824659,아이비케이에스스마트에스엠이기업인수목적1호
037540,00259536,네스테크
080980,00505198,동북아5호선박투자회사
101990,00679730,파브코
122750,00803504,우리기업인수목적1호
054150,00350118,뉴젠아이씨티
041630,00352295,인젠
036920,00240088,지앤에스티
090540,00560025,코크렙제8호위탁관리부동산투자회사
003640,00140380,유니온스틸
001670,00101275,경남모직
121910,00797674,대우증권그린코리아기업인수목적회사
033850,00244589,지노시스템
123290,00802028,한국투자신성장1호기업인수목적회사
066060,00371519,휴먼텍코리아
071660,00126593,에스에스씨피
089480,00220181,평산
036610,00254009,지디코프
081190,00505541,아시아퍼시픽2호선박투자회사
034510,00240398,무한투자
128910,00828309,동부티에스블랙펄기업인수목적
053040,00349468,블루젬디앤씨
123300,00808262,부국퓨쳐스타즈기업인수목적
049000,00252393,예당컴퍼니
032420,00229818,터보테크
008540,00154189,케이비물산
900030,00680161,연합과기공고유한공사
012410,00102645,글로스텍
950070,00844884,중국고섬공고유한공사
093410,00592592,코리아퍼시픽06호선박투자회사
010670,00268437,나노트로닉스
121950,00798284,미래에셋제1호기업인수목적
037380,00164195,에이원마이크로
045470,00264811,에이프로테크놀로지
110310,00676380,모린스
091690,00543231,디지텍시스템스
011800,00122436,배명금속
080970,00505189,동북아4호선박투자회사
040020,00271413,사라콤
065610,00245296,폴리플러스
085990,00480905,영찬테크
149130,00890333,케이비부국제1호개발전문위탁관리부동산투자회사
081930,00510534,아시아퍼시픽8호선박투자회사
007200,00150855,진흥저축은행
009010,00173634,에듀언스
900150,00830377,성융광전투자유한공사
066300,00224567,샤인시스템
081090,00582054,씨모텍
014900,00125929,에스컴
080180,00502793,아시아퍼시픽1호선박투자회사
081200,00505550,아시아퍼시픽3호선박투자회사
025610,00104704,한국저축은행
056710,00361035,미리넷
900010,00630111,3노드디지탈그룹유한공사
038720,00264802,유일엔시스
064420,00399773,케이피케미칼
041030,00257529,이루넷
123550,00804114,대신증권그로쓰알파기업인수목적
071530,00416706,유에이블
019120,00173324,경윤하이드로에너지
004010,00121729,롯데미도파
124050,00808226,한화에스브이명장제1호기업인수목적
019260,00162577,셀텍
123910,00812229,에스비아이앤솔로몬드림기업인수목적
056810,00351153,위다스
008080,00126885,에스와이코퍼레이션
042820,00264741,어울림네트웍스
038120,00266989,에이디모터스
037240,00260693,평안물산
013780,00267951,아큐텍
123160,00804983,히든챔피언제1호기업인수목적
080030,00502474,동북아2호선박투자회사
105070,00579379,금강제강
041060,00264857,아라온테크
053000,00375302,우리금융지주
042340,00264848,대국
034600,00251190,글로웍스
900060,00694003,중국식품포장유한공사
080960,00505170,동북아3호선박투자회사
035450,00259439,지아이바이오
046430,00207436,알에스넷
072530,00408585,나이스메탈
003330,00115038,하나IB증권
042570,00288653,퓨쳐비젼
045310,00303837,이레전자산업
047420,00330017,레이더스컴퍼니
038810,00264769,포이보스
053890,00308948,미디어코프
073780,00321222,케이디세코
066200,00361202,이노블루
078610,00450728,도움
081500,00535773,엑스씨이
011020,00152950,코오롱유화
050600,00296069,세라온홀딩스
083160,00521956,현대경매부동산일호투자회사
060550,00360540,우수씨엔에스
093730,00593519,동북아31호선박투자회사
032050,00194372,후야인포넷
036900,00154693,이레아이엔씨
005330,00106650,카스코
064720,00368791,모델라인
035270,00220552,청람디지탈
041940,00294371,한텔
053170,00353683,코스모스피엘씨
071360,00252375,나노하이텍
036360,00260903,쓰리소프트
038410,00261461,트라이콤
036760,00265218,케이엔에스홀딩스
076170,00471989,지비에스
065910,00306986,피더블유제네틱스
054440,00356644,엠텍반도체
056060,00305695,세니콘
065810,00257051,유씨아이콜스
073530,00459589,코크렙제3호CR리츠
057110,00366164,아이티센네트웍스
072450,00436728,리얼티코리아제1호기업구조조정부동산투자
003990,00136235,BHK
048270,00328854,포넷
009890,00120960,맥슨텔레콤
032590,00119733,엔토리노
033330,00119423,두림티앤씨
089170,00557067,동북아27호선박투자회사
089180,00557058,동북아28호선박투자회사
089200,00557030,동북아30호선박투자회사
089190,00557049,동북아29호선박투자회사
038960,00244330,현주컴퓨터
012990,00120100,LG석유화학
058680,00246657,오브제
009790,00130037,휴닉스
066330,00405074,세이프아시아
067910,00398534,코크렙제1호기업구조조정부동산투자회사
005760,00165200,위너스인프라인
015670,00150183,AP우주통신
044370,00268482,조이토토
060660,00363033,한도하이테크
055970,00364227,에너윈
073470,00458915,유레스메리츠제1호
064900,00386876,교보메리츠퍼스트기업구조조정부동산투자회사
085450,00543073,굿앤리치부동산공경매투자회사1호
025830,00160445,한국합섬
088510,00554468,굿앤리치부동산공경매투자회사2호
016040,00165565,디에스피이엔티
037060,00300256,시큐어소프트
001830,00138491,동부일렉트로닉스
003660,00102821,고려시멘트
060410,00377814,베스트플로우
056020,00364670,쿨투
012460,00143013,우영
041310,00263991,모빌링크텔레콤
010200,00105183,극동제혁
025450,00173254,한마음상호저축은행
009220,00101637,그로웰전자
003930,00124513,부흥
009080,00154417,퍼시픽글라스
008780,00119362,아이인프라
016970,00140353,씨크롭
038400,00170451,외환신용카드
033210,00267793,삼화기연
037250,00260639,대흥멀티미디어통신
018180,00153852,텔슨정보통신
036820,00248956,비이티
063510,00390028,코오롱인터내셔널
037750,00260888,엔써커뮤니티
039000,00275710,써미트테크놀로지
027440,00172103,코리아이앤디
038050,00263955,트래픽아이티에스
035870,00261601,호성
037220,00265254,넥스텔
037730,00255266,쓰리알
035780,00259916,그로웰텔레콤
001150,00131434,서통
043690,00271352,테크메이트
036020,00244932,한아시스템
053250,00348052,엔에스아이
055810,00367598,케이티씨텔레콤
054530,00267720,신한SIT
004190,00147949,스마텔
025690,00203458,동방라이텍
008030,00130000,아이텍스필
032180,00145534,이수세라믹
070540,00425360,코크렙제2호기업구조조정부동산투자회사
002850,00141334,영풍산업
048150,00384452,모닷텔
003590,00103583,광덕물산
005890,00162142,동원증권
054080,00236021,우주통신
019930,00106483,기라정보통신
027350,00208374,텔슨전자
048540,00309983,하이콤정보통신
037500,00277727,미래에셋굿라이프혼합형자녀를위한펀드5-1
006150,00136217,한메엔에스
038980,00229827,이지클럽
037010,00247902,넷컴스토리지
046000,00318477,모디아
037650,00246815,성진산업
038100,00260921,아이엠아이티
036880,00247762,맥시스템
056500,00350224,슈마일렉트론
006750,00101992,센추리
009360,00151614,베네데스하이텍
032610,00179832,에스오케이
036910,00241120,세원텔레콤
036060,00277985,한강구조조정기금
036590,00325918,케이엔티
009940,00110981,대아리드선
031150,00104467,국민은행
047610,00257361,월드텔레콤
054370,00358730,업필
045920,00248406,화림모드
053200,00348788,디이시스
000380,00110963,대아건설
042960,00267021,창민테크
049370,00330406,씨제이엔터테인먼트
027700,00110079,대백쇼핑
036600,00141440,지니웍스
001580,00135670,신광기업
023420,00144933,유진종합개발
066480,00371139,휘튼
031970,00218654,엠바이엔
002950,00115852,두산건설
001980,00113696,대호
037120,00253514,한신코퍼레이션
010730,00105509,금강화섬
001280,00163178,우리증권
039580,00264185,피코소프트
035960,00265157,바이오시스
039390,00270405,윌텍정보통신
002930,00125406,삼도물산
035910,00258731,현대멀티캡
144630,00822572,씨아이에스
090970,00580603,코리아퍼시픽01호선박투자회사
090980,00580612,코리아퍼시픽02호선박투자회사
086830,00317830,신양오라컴디스플레이
037620,00311030,미래에셋증권
050640,00439053,이룸지엔지
194860,00992312,에스와이이노베이션
090990,00580621,코리아퍼시픽03호선박투자회사
091000,00580630,코리아퍼시픽04호선박투자회사
050050,00262123,유아이에너지
083610,00533696,아시아퍼시픽14호선박투자회사
083600,00533757,아시아퍼시픽13호선박투자회사
083570,00533580,아시아퍼시픽10호선박투자회사
204760,01041217,현대에이블기업인수목적1호
083580,00533793,아시아퍼시픽11호선박투자회사
083590,00533836,아시아퍼시픽12호선박투자회사
004320,00144766,호반산업
082930,00525527,실리콘화일
058370,00372989,비엔씨컴퍼니
083360,00529523,동북아11호선박투자회사
083390,00526474,동북아14호선박투자회사
074130,00302801,디아이디
025270,00124018,부산방직공업
034750,00255071,현대에이치씨엔동작방송
065270,00364926,플렉스컴
160350,00350491,웹솔루스
088700,00450214,마이스코
222520,01022054,솔트웍스
011720,00164955,현대페인트
117930,00790501,한진해운
045050,00272412,글라소울
025930,00207542,팬택자산관리
068150,00394778,케이엔씨글로벌
078780,00446460,아이디에스
017170,00188946,훈영
007190,00137702,한솔아트원제지
074150,00418476,엠제이비
092630,00587101,바다로3호선박투자회사
053810,00351047,아이팩토리
114130,00778040,거북선5호선박투자회사
114140,00778059,거북선6호선박투자회사
000830,00126229,삼성물산
082390,00496003,피엘에이
063840,00359030,닉스테크
081940,00510914,아시아퍼시픽9호선박투자회사
108890,00697329,거북선4호선박투자회사
015110,00149664,중앙건설
042950,00318839,미래에셋새천년코리아벤처펀드일호
002860,00130897,하나은행
071930,00183260,에이스하이텍
039850,00246347,태창파로스
950010,00599230,평산차업집단유한공사
179280,00970277,스탠다드펌
002530,00122922,벽산건설
016420,00116860,NH농협증권
081210,00505569,아시아퍼시픽4호선박투자회사
025850,00160612,한화화인케미칼
224090,00659435,정다운
033030,00232317,지오엠씨
031950,00130860,에듀패스
026230,00113632,아이디에이치
134000,00837680,거북선7호선박투자회사
016560,00130815,서울상호저축은행
040670,00248123,와이즈파워
121550,00788807,코크렙제15호기업구조조정부동산투자회사
043890,00270432,티브로드한빛방송
102000,00648697,거북선3호선박투자회사
013450,00165529,동성하이켐
067130,00419989,클루넷
099210,00637114,코리아퍼시픽07호선박투자회사
056340,00361114,씨유전자
158380,00125628,삼목강업
037630,00265227,에스비엠
044440,00267669,솔빛미디어
119250,00693800,에프지엔개발전문자기관리부동산투자회사
187770,00991012,판타지오
010520,00164469,현대하이스코
092970,00586652,거북선1호선박투자회사
052350,00345657,코아에스앤아이
181980,00810531,자원메디칼
026250,00127370,삼우이엠씨
038320,00261124,어울림정보기술
035210,00244729,티브로드도봉강북방송
008900,00138127,티이씨앤코
010460,00156521,화인자산관리
000420,00120377,로케트전기
014350,00136970,신일건업
001300,00148328,제일모직
139170,00842479,퓨얼셀파워
950100,00907660,아루히
053870,00351269,지티앤티
052880,00350251,모아에스앤에스
033280,00206127,어울림엘시스
138440,00846396,이코리아자기관리부동산투자회사
003600,00144155,SK
103650,00678281,에이치앤아이
051710,00314888,디에스
110500,00653990,유니드코리아
072430,00451116,아이레보
010150,00159926,포스코티엠씨
101380,00648688,거북선2호선박투자회사
082240,00512550,아시아퍼시픽5호선박투자회사
082260,00512532,아시아퍼시픽7호선박투자회사
082250,00512541,아시아퍼시픽6호선박투자회사
207930,01047929,에스케이제1호기업인수목적
215580,01064315,대우기업인수목적3호
207720,01047567,엔에이치에스엘기업인수목적
204650,01043871,케이티비기업인수목적1호
215750,01065536,미래에셋제3호기업인수목적
110570,00636045,넥솔론
189700,00632331,디피앤케이
156170,00974459,비앤에스미디어
085980,00461690,세화피앤씨
232290,01111057,에스지에이시스템즈
900130,00823687,웨이포트유한공사
232360,00318538,아스팩오일
139200,00855145,하이골드오션2호선박투자회사
206660,01046179,골든브릿지제2호기업인수목적
005620,00110495,대성합동지주
900050,00722500,중국원양자원유한공사
083620,00533678,아시아퍼시픽15호선박투자회사
208870,01047716,하나머스트3호기업인수목적
104120,00686147,신성에프에이
104110,00686068,신성이엔지
061460,00163619,한진피앤씨
192240,00967778,나이코
204440,01038161,대우기업인수목적2호
036500,00267960,에스에스컴텍
083350,00529310,동북아10호선박투자회사
219580,01080410,골든브릿지제3호기업인수목적
086200,00413824,제이앤유글로벌
222390,01090301,케이비제8호기업인수목적
256090,01010572,패션플랫폼
218710,01075047,키움제3호기업인수목적
221200,01089828,유진기업인수목적3호
219860,01087079,한화에이스기업인수목적2호
217810,01072660,엔에이치기업인수목적7호
223040,01091391,교보5호기업인수목적
221950,01089961,케이비드림투게더제3호기업인수목적
219960,01089387,유안타제2호기업인수목적
252940,01111765,에스엠로보틱스
246830,01115257,시냅스엠
230490,01109186,동부제4호기업인수목적
235090,01095892,태경피엔에스
016170,00130949,카카오엠
051170,00202778,썬코어
237720,01090921,케이엠제약
226850,01102800,키움제4호기업인수목적
008000,00148717,도레이케미칼
207230,00959265,디와이엘엔제이
095300,00447478,엔에스브이
090730,00163789,심팩메탈
130960,00838421,씨제이이앤엠
225440,01094565,이베스트기업인수목적3호
900180,00842327,완리인터내셔널홀딩스
024660,00156044,하림홀딩스
004130,00109170,대덕GDS
026260,00207223,위너지스
087220,00454265,스틸플라워
900290,01170962,GRT
052290,00348177,트레이스
232270,01111020,케이비제9호기업인수목적
235010,01117103,하이에이아이1호기업인수목적
038990,00264644,넥스콘테크놀러지
047060,00334244,덴소코리아
082220,00535719,프렉코
900090,00790121,차이나하오란리사이클링유한공사
123100,00569992,원익테라세미콘
167380,00925453,나무기술
240540,01130937,한국제4호기업인수목적
099830,00232496,씨그널엔터테인먼트그룹
272420,01088458,극동자동화
007910,00108047,세원화성
094800,00600013,맵스리얼티1
111610,00609254,세왕
251540,01117495,에스와이제이
144740,00835734,피엠디아카데미
242420,01119217,본느
140890,00865382,트러스와이제7호위탁관리부동산투자회사
015170,00149877,중앙바이오텍
030950,00123514,보진재
900260,01139266,로스웰
250300,01018954,제이에스피브이
230400,00921475,자비스
265480,01199985,미래에셋대우기업인수목적1호
135270,00619020,세종머티리얼즈
257730,01179839,신한제3호기업인수목적
229480,01095397,줌인터넷
226610,01051339,한국비엔씨
247300,01113277,인프라웨어테크놀러지
264290,01197428,한화에이스기업인수목적3호
039530,00252755,씨앤케이인터내셔널
122050,01181940,아이엘사이언스
176560,00580180,포인트엔지니어링
077280,00473400,한컴지엠디
023430,00100717,아이이
026220,00133317,에스티씨라이프
265920,01201581,한화수성기업인수목적
026180,00200956,현대정보기술
232330,01111570,에스케이제3호기업인수목적
242850,01113781,영현무역
262830,01194759,대신밸런스제4호기업인수목적
122800,00527880,썬테크놀로지스
007150,00117638,동양텔레콤
252370,01063963,유쎌
210610,00656340,소프트캠프
271400,01194892,알로이스
043580,00222806,에임하이글로벌
271740,01234525,한국제5호기업인수목적
065180,00389679,해피드림
083380,00526465,동북아13호선박투자회사
047440,00324104,디케이씨
204690,00410678,다린
159650,00930321,하이골드오션8호국제선박투자회사
065310,00307037,더스텔라
900040,00695464,차이나그레이트스타인터내셔널리미티드
004740,00123152,보루네오가구
205290,01086812,케미메디
189540,00961136,씨티네트웍스
185280,00893923,이푸른
950110,00938688,SBI핀테크솔루션즈
094700,00530796,미성포리테크
123260,00671437,파인넥스
004200,00102681,고려개발
276920,01243550,아이비케이에스제7호기업인수목적
251960,00814810,엠에프엠코리아
284610,01186811,티에스트릴리온
220110,01066030,드림티엔터테인먼트
083370,00526447,동북아12호선박투자회사
088980,00435297,맥쿼리인프라
108790,00598587,인터파크
277480,01243772,신한제4호기업인수목적
900250,01107665,크리스탈신소재
152330,00351418,코리아오토글라스
220250,00843830,카이노스메드
099350,00647935,하나유비에스암바토비니켈해외자원개발2호
099340,00647883,하나유비에스암바토비니켈해외자원개발1호
291210,01277928,한국제7호기업인수목적
030270,00100258,에스마크
035480,00255141,글로앤웰
279410,01247918,한화에이스기업인수목적4호
281410,01257526,한국제6호기업인수목적
099660,00599887,신텍
197210,00601641,리드
039790,00261735,위노바
036260,00122339,이매진아시아
023890,00159290,한국아트라스비엑스
005190,00116356,동성화학
329050,01337114,구스앤홈
310840,01336391,엔에이치기업인수목적13호
103130,00609485,웅진에너지
060560,00288495,홈센타홀딩스
105840,00173944,우진
900080,00786331,에스앤씨엔진그룹리미티드
101930,00482426,인화정공
005710,00111874,대원산업
000490,00109286,대동
001590,00146719,일화모직공업
311270,01337220,키움제5호기업인수목적
001820,00129350,삼화콘덴서공업
000910,00144252,유니온
049800,00303217,우진플라임
065160,00389387,라임
058400,00208134,KNN
005720,00167192,넥센
023600,00125938,삼보판지
104040,00442905,대성파인텍
172580,00954242,하이골드오션12호국제선박투자회사
200880,01036446,서연이화
045890,00455112,금빛
001070,00112970,대한방직
011420,00129554,갤럭시아에스엠
031990,00110307,대선조선
217500,01068348,러셀
091270,00612115,유디피
317030,01351114,케이비제17호기업인수목적
307160,01326260,하나머스트제6호기업인수목적
900310,01236286,컬러레이
086080,00364111,다이노나
213090,01015726,미래테크놀로지
101060,00650629,SBS미디어홀딩스
026150,00186939,특수건설
900300,01169434,오가닉티코스메틱
000700,00163691,유수홀딩스
033110,00194275,코너스톤네트웍스
286000,01114559,씨엔티드림
028150,00207755,지에스홈쇼핑
053060,00133663,세동
224880,01137897,에스지에이클라우드서비스
014620,00132318,성광벤드
900110,00799070,이스트아시아홀딩스
313750,01343920,유안타제4호기업인수목적
317320,01351822,한화에스비아이기업인수목적
006340,00260392,대원전선
013720,00151605,CBI
094190,00379016,이엘케이
005870,00111421,휴니드테크놀러지스
068240,00523307,다원시스
010960,00128980,삼호개발
158300,00563147,에스에이티
323940,01371312,케이비제18호기업인수목적
139990,00486705,아주스틸
011280,00153524,태림포장
263860,00962223,지니언스
031440,00274933,신세계푸드
006910,00267881,보성파워텍
241520,01109715,DSC인베스트먼트
323210,01366365,이베스트이안기업인수목적1호
357780,01489648,솔브레인
014530,00105156,극동유화
253610,01262023,루트락
025340,00116073,그린기술투자
307070,01336285,에스케이에이씨피씨제4호기업인수목적
079440,00176792,오렌지라이프생명보험
080440,00366793,에스제이케이
053450,00351630,세코닉스
900140,00838500,엘브이엠씨
117730,00867098,티로보틱스
079560,00481223,넥스피안
225530,00568461,보광산업
183350,00989327,엘피케이로보틱스
311320,00668965,지오엘리먼트
015860,00146649,일진홀딩스
244460,01070149,올리패스
299030,00601191,하나기술
002620,00148443,제일파마홀딩스
006390,00164672,한일현대시멘트
001260,00107066,남광토건
367000,01454341,플래티어
052270,00291231,우전
004700,00148939,조광피혁
012720,00100957,건영
263690,00966168,디알젬
276040,01290248,스코넥
084730,00438036,팅크웨어
281740,01255652,레이크머티리얼즈
189300,00664181,인텔리안테크
001520,00117337,동양
214260,01058101,라파스
332370,01213586,아이디피
361670,00405506,삼영에스앤씨
039110,00268181,에스피컴텍
109820,00552992,진매트릭스
032040,00173731,씨앤에스자산관리
058970,00396925,엠로
290740,01141942,액트로
095610,00524421,테스
238490,00556712,힘스
090120,00491336,잘만테크
087260,00556615,모바일어플라이언스
049950,00447760,미래컴퍼니
353590,01084294,오토앤
109860,00118284,동일금속
083930,00442145,아바코
066310,00411446,큐에스아이
335810,01137295,프리시젼바이오
226340,01098792,본느
060850,00532129,영림원소프트랩
382840,01459212,원준
140860,00244747,파크시스템스
268280,01234297,미원에스씨
241710,00763473,코스메카코리아
009180,00140946,한솔로지스틱스
138580,01014657,비즈니스온
092590,00578325,럭스피아
149950,00442048,아바텍
140660,00663289,위월드
003650,00122056,미창석유공업
011320,00147152,유니크
220260,01089350,켐트로스
203400,00977377,에이비온
352910,00494546,오비고
073710,00493501,씨디네트웍스
007770,00267979,한일화학
109740,00530121,디에스케이
013520,00166272,화승코퍼레이션
078350,00488989,한양디지텍
165270,00659815,금오하이텍
005900,00117072,동양건설산업
187420,00983916,제노포커스
033220,00107303,피엔에스커튼월
066830,00393618,제노텍
179530,01022902,애드바이오텍
053320,00350738,제네시스디벨롭먼트홀딩스
008340,00133715,대주코레스
108490,00946030,로보티즈
002480,00122728,범양사
015350,00123967,부산도시가스
048770,00108649,TPC
032820,00231044,우리기술
100120,00609324,뷰웍스
026890,00117498,스틱인베스트먼트
034950,00156956,한국기업평가
372800,01429840,아이티아이즈
005820,00143794,원림
317530,01267222,캐리소프트
044340,00293886,위닉스
006440,00162780,한일건설
032290,00183215,케이디지엠텍
068060,00175650,케이씨더블류
217910,01139497,에스제이켐
140910,00860730,에이리츠
321260,01359736,프로이천
008730,00145260,율촌화학
019180,00118965,티에이치엔
014970,00125488,삼륭물산
104700,00687711,한국철강
042000,00260879,카페24
149010,00861100,아이케이세미콘
190650,00304915,코리아에셋투자증권
065950,00362159,웰크론
299660,01235296,셀리드
217950,01066058,파마리서치바이오
361570,01303029,알비더블유
322970,01293388,무진메디
004090,00157991,한국석유공업
317690,01311286,퀀타매트릭스
183490,00606886,엔지켐생명과학
334890,01394377,이지스밸류플러스리츠
018500,00118008,동원금속
159010,00561732,아스플로
192400,00132354,쿠쿠홀딩스
053740,00218052,국제엘렉트릭코리아
098400,00595243,엔스퍼트
005980,00133238,성지건설
012620,00143907,원일특강
086710,00132202,선진뷰티사이언스
122450,00657987,KX
371950,00417167,풍원정밀
028100,00178754,동아지질
065660,00631837,안트로젠
225330,00914040,씨엠에스에듀
093240,00441243,형지엘리트
006200,00159254,한국전자홀딩스
332710,01395279,하나금융14호기업인수목적
337450,01414361,에스케이제5호기업인수목적
340350,01414936,에스케이제6호기업인수목적
360070,01360875,탑머티리얼
305090,01267967,마이크로디지탈
097870,00367385,효성오앤비
251630,01027794,브이원텍
110020,00632793,전진바이오팜
254160,01366824,제이엠멀티
008870,00168401,금비
012250,00142591,셰프라인
336570,01407909,원텍
329560,01390876,상상인이안제2호기업인수목적
100840,00648721,SNT에너지
017250,00145914,인터엠
047770,00329093,코데즈컴바인
041140,00266943,넥슨지티
221610,00493431,자안바이오
267320,01208849,나인테크
950180,01338724,에스앤케이
351330,01135640,이삭엔지니어링
